date,median,n_available,p10,p25,p75,p90,variable
2013-09-01,202002.0,190,202002.0,202002.0,202002.0,202002.0,permits units SA
2013-10-01,42.750146705443896,190,1.7628503902989483,11.701031039611475,110.66990476852875,290.4994636313772,permits units SA
2013-11-01,202003.0,190,202003.0,202003.0,202003.0,202003.0,permits units SA
2013-12-01,31.12062854912285,190,0.64585486500625,10.107907398446324,101.30235198655299,254.5596999010341,permits units SA
2014-01-01,202004.0,200,202004.0,202004.0,202004.0,202004.0,permits units SA
2014-02-01,30.01210474913585,200,-0.37341786032591173,6.60647879698593,87.1765163126906,214.6010483015173,permits units SA
2014-03-01,202005.0,199,202005.0,202005.0,202005.0,202005.0,permits units SA
2014-04-01,36.17806091596525,200,2.0906155478615354,10.028911361132948,98.56159038528122,232.08725284691695,permits units SA
2014-05-01,202006.0,200,202006.0,202006.0,202006.0,202006.0,permits units SA
2014-06-01,36.8512768118688,200,1.7182369384940688,10.205523023367086,124.5881139011305,260.0161373635445,permits units SA
2014-07-01,202007.0,200,202007.0,202007.0,202007.0,202007.0,permits units SA
2014-08-01,51.33662681281665,200,1.592314679709847,13.288004035128175,128.92031430957326,326.57478260953286,permits units SA
2014-09-01,202008.0,201,202008.0,202008.0,202008.0,202008.0,permits units SA
2014-10-01,43.0361154589984,201,2.26418452349186,12.3178461220045,129.371374579786,327.892342908258,permits units SA
2014-11-01,202009.0,201,202009.0,202009.0,202009.0,202009.0,permits units SA
2014-12-01,44.7407879098042,201,1.83743277578496,12.7889285883288,127.85275633942,352.407767081051,permits units SA
2015-01-01,202010.0,192,202010.0,202010.0,202010.0,202010.0,permits units SA
2015-02-01,48.2606019345653,192,3.0602070934713534,13.7881148945126,136.55646092454725,320.6503338665048,permits units SA
2015-03-01,202011.0,192,202011.0,202011.0,202011.0,202011.0,permits units SA
2015-04-01,49.08080140302795,192,3.932638719067462,14.198030634363475,125.600415640512,308.6577211499458,permits units SA
2015-05-01,202012.0,192,202012.0,202012.0,202012.0,202012.0,permits units SA
2015-06-01,50.30734854977695,192,5.102937827353209,14.786269332886576,152.92540858820877,392.847312106638,permits units SA
2015-07-01,202101.0,192,202101.0,202101.0,202101.0,202101.0,permits units SA
2015-08-01,50.4085214528674,192,2.9325553712064747,14.9254214239786,139.73350141072024,384.7104363657731,permits units SA
2015-09-01,202102.0,192,202102.0,202102.0,202102.0,202102.0,permits units SA
2015-10-01,48.4996213540323,192,2.047264560302419,14.206478527453925,126.874298853984,348.7059837554811,permits units SA
2015-11-01,202103.0,192,202103.0,202103.0,202103.0,202103.0,permits units SA
2015-12-01,52.751419184961904,192,1.813024064980351,13.7103942048285,144.770266498453,373.4309244951237,permits units SA
2016-01-01,202104.0,193,202104.0,202104.0,202104.0,202104.0,permits units SA
2016-02-01,56.6669963174581,195,0.8097622280473289,12.359075867267,146.4510076909435,368.23525475460497,permits units SA
2016-03-01,202105.0,195,202105.0,202105.0,202105.0,202105.0,permits units SA
2016-04-01,46.9463714577156,195,1.3989031482724643,12.355849423642951,117.0490500633475,305.775179831099,permits units SA
2016-05-01,202106.0,195,202106.0,202106.0,202106.0,202106.0,permits units SA
2016-06-01,53.8248270252246,195,0.2691136279321774,12.293193707464699,143.119229578852,379.4667672694037,permits units SA
2016-07-01,202107.0,195,202107.0,202107.0,202107.0,202107.0,permits units SA
2016-08-01,42.7213846797033,195,1.0217289326362728,11.52612244137485,134.934349879536,325.2605257631782,permits units SA
2016-09-01,202108.0,195,202108.0,202108.0,202108.0,202108.0,permits units SA
2016-10-01,50.4015420463168,195,1.7759306915377064,11.0381114296909,123.039848530097,332.19183880512117,permits units SA
2016-11-01,202109.0,195,202109.0,202109.0,202109.0,202109.0,permits units SA
2016-12-01,48.4250944935362,195,1.7639678031508055,11.035434424572,152.97674815630398,337.23239913591976,permits units SA
2017-01-01,202110.0,195,202110.0,202110.0,202110.0,202110.0,permits units SA
2017-02-01,47.6981161726114,195,2.9498273101055545,10.6324506430118,137.3906944962355,332.35796803341793,permits units SA
2017-03-01,202111.0,195,202111.0,202111.0,202111.0,202111.0,permits units SA
2017-04-01,48.082199187101,195,3.5551342359369666,13.9551169613758,133.33182861374752,338.1025229160806,permits units SA
2017-05-01,202112.0,195,202112.0,202112.0,202112.0,202112.0,permits units SA
2017-06-01,56.9588846470543,195,4.331185746623918,15.5471580055407,143.622703784884,394.1365547662373,permits units SA
2017-07-01,202201.0,195,202201.0,202201.0,202201.0,202201.0,permits units SA
2017-08-01,70.5321267550051,195,12.260850224367182,23.74335238551815,164.6264648126005,386.99398782960156,permits units SA
2017-09-01,202202.0,195,202202.0,202202.0,202202.0,202202.0,permits units SA
2017-10-01,66.1313749373217,195,13.062921173784002,24.7132415275038,148.77413031735102,372.091619977367,permits units SA
2017-11-01,202203.0,195,202203.0,202203.0,202203.0,202203.0,permits units SA
2017-12-01,69.0606801409022,195,12.87880294850422,27.99337378846975,170.3127713013985,418.95127796258936,permits units SA
2018-01-01,202204.0,196,202204.0,202204.0,202204.0,202204.0,permits units SA
2018-02-01,74.57831689814145,196,11.67567912460475,25.616454286641424,149.54398559471326,427.8406292316405,permits units SA
2018-03-01,202205.0,196,202205.0,202205.0,202205.0,202205.0,permits units SA
2018-04-01,64.8647774895096,196,12.748779316698,25.750797908942978,175.54282236709125,391.75203902851354,permits units SA
2018-05-01,202206.0,196,202206.0,202206.0,202206.0,202206.0,permits units SA
2018-06-01,62.791293582414696,196,11.8709518476879,20.922354542242125,162.34193126493,388.89649090160003,permits units SA
2018-07-01,202207.0,196,202207.0,202207.0,202207.0,202207.0,permits units SA
2018-08-01,62.3969505013946,196,10.256463926762901,24.08423257919385,159.42772668680675,335.9892063590625,permits units SA
2018-09-01,202208.0,196,202208.0,202208.0,202208.0,202208.0,permits units SA
2018-10-01,58.53732742911255,196,10.844496801534149,21.12705255218765,157.241780138756,350.7215012607585,permits units SA
2018-11-01,202209.0,196,202209.0,202209.0,202209.0,202209.0,permits units SA
2018-12-01,54.400618680166204,196,9.60339063236066,21.94576784917087,145.82892416086577,327.918012077689,permits units SA
2019-01-01,202210.0,196,202210.0,202210.0,202210.0,202210.0,permits units SA
2019-02-01,58.1242336410943,195,8.093451091397736,19.28808106121115,139.2523413861225,352.5657550860766,permits units SA
2019-03-01,202211.0,195,202211.0,202211.0,202211.0,202211.0,permits units SA
2019-04-01,52.2873849130113,196,8.67655961898356,18.944517131128748,121.46982799267299,279.738381135527,permits units SA
2019-05-01,202212.0,196,202212.0,202212.0,202212.0,202212.0,permits units SA
2019-06-01,45.93675608897685,196,8.414195804745944,18.243030937435826,126.521460381271,315.65065085639196,permits units SA
2019-07-01,202301.0,196,202301.0,202301.0,202301.0,202301.0,permits units SA
2019-08-01,46.367564162834555,196,7.46785322944114,19.48374564494085,111.47015109548224,281.5540802630215,permits units SA
2019-09-01,202302.0,196,202302.0,202302.0,202302.0,202302.0,permits units SA
2019-10-01,48.829480362224544,196,8.165300069686364,17.169308065359026,134.5371597206185,321.555121246093,permits units SA
2019-11-01,202303.0,196,202303.0,202303.0,202303.0,202303.0,permits units SA
2019-12-01,51.6263737580494,196,8.540396513359049,18.198231863371024,130.9946540611905,315.1034503386925,permits units SA
2020-01-01,202304.0,196,202304.0,202304.0,202304.0,202304.0,permits units SA
2020-02-01,50.4461506046067,196,8.174076527153531,19.002992451866273,132.17382974379825,307.26390343287096,permits units SA
