zillow_region_id,zillow_region_name,state_name,region_type,normalized_title,cbsa_code,official_title,classification,classification_reason,deterministic_rule
395146,"Tallahassee, FL",FL,msa,tallahassee fl,45220,"Tallahassee, FL",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395148,"Tampa, FL",FL,msa,tampa fl,45300,"Tampa, FL",metropolitan_division,exact normalized Census metropolitan division title match,division_title_exact
395149,"Taos, NM",NM,msa,taos nm,45340,"Taos, NM",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395150,"Taylorville, IL",IL,msa,taylorville il,45380,"Taylorville, IL",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395151,"Terre Haute, IN",IN,msa,terre haute in,45460,"Terre Haute, IN",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395152,"Texarkana, TX",TX,msa,texarkana tx,,,unresolved,no deterministic exact-code or exact-title match,
753923,"The Dalles, OR",OR,msa,the dalles or,45520,"The Dalles, OR",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395153,"The Villages, FL",FL,msa,the villages fl,45540,"The Villages, FL",historical_or_retired_cbsa,observed in BPS/BLS but not current 2023 CBSA title,legacy_source_title_exact
395154,"Thomaston, GA",GA,msa,thomaston ga,45580,"Thomaston, GA",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395155,"Thomasville, GA",GA,msa,thomasville ga,45620,"Thomasville, GA",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395157,"Tiffin, OH",OH,msa,tiffin oh,45660,"Tiffin, OH",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395158,"Tifton, GA",GA,msa,tifton ga,45700,"Tifton, GA",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395159,"Toccoa, GA",GA,msa,toccoa ga,45740,"Toccoa, GA",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395160,"Toledo, OH",OH,msa,toledo oh,45780,"Toledo, OH",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395161,"Topeka, KS",KS,msa,topeka ks,45820,"Topeka, KS",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395162,"Torrington, CT",CT,msa,torrington ct,45860,"Torrington, CT",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395163,"Traverse City, MI",MI,msa,traverse city mi,45900,"Traverse City, MI",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395164,"Trenton, NJ",NJ,msa,trenton nj,45940,"Trenton, NJ",historical_or_retired_cbsa,observed in BPS/BLS but not current 2023 CBSA title,legacy_source_title_exact
395165,"Troy, AL",AL,msa,troy al,45980,"Troy, AL",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395166,"Truckee, CA",CA,msa,truckee ca,,,unresolved,no deterministic exact-code or exact-title match,
395167,"Tucson, AZ",AZ,msa,tucson az,46060,"Tucson, AZ",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395168,"Tullahoma, TN",TN,msa,tullahoma tn,,,unresolved,no deterministic exact-code or exact-title match,
395169,"Tulsa, OK",OK,msa,tulsa ok,46140,"Tulsa, OK",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395170,"Tupelo, MS",MS,msa,tupelo ms,46180,"Tupelo, MS",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395171,"Tuscaloosa, AL",AL,msa,tuscaloosa al,46220,"Tuscaloosa, AL",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395173,"Twin Falls, ID",ID,msa,twin falls id,46300,"Twin Falls, ID",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395174,"Tyler, TX",TX,msa,tyler tx,46340,"Tyler, TX",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395175,"Ukiah, CA",CA,msa,ukiah ca,46380,"Ukiah, CA",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395176,"Union City, TN",TN,msa,union city tn,46460,"Union City, TN",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
753924,"Urban Honolulu, HI",HI,msa,urban honolulu hi,46520,"Urban Honolulu, HI",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395178,"Urbana, OH",OH,msa,urbana oh,46500,"Urbana, OH",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395179,"Utica, NY",NY,msa,utica ny,,,unresolved,no deterministic exact-code or exact-title match,
395181,"Uvalde, TX",TX,msa,uvalde tx,46620,"Uvalde, TX",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395182,"Valdosta, GA",GA,msa,valdosta ga,46660,"Valdosta, GA",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395183,"Vallejo, CA",CA,msa,vallejo ca,46700,"Vallejo, CA",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395185,"Van Wert, OH",OH,msa,van wert oh,46780,"Van Wert, OH",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395186,"Vermillion, SD",SD,msa,vermillion sd,46820,"Vermillion, SD",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395187,"Vernal, UT",UT,msa,vernal ut,46860,"Vernal, UT",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395188,"Vernon, TX",TX,msa,vernon tx,46900,"Vernon, TX",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395189,"Vicksburg, MS",MS,msa,vicksburg ms,46980,"Vicksburg, MS",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395190,"Victoria, TX",TX,msa,victoria tx,47020,"Victoria, TX",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395191,"Vidalia, GA",GA,msa,vidalia ga,47080,"Vidalia, GA",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395192,"Vincennes, IN",IN,msa,vincennes in,47180,"Vincennes, IN",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395193,"Vineland, NJ",NJ,msa,vineland nj,47220,"Vineland, NJ",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
753925,"Vineyard Haven, MA",MA,msa,vineyard haven ma,47240,"Vineyard Haven, MA",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395194,"Virginia Beach, VA",VA,msa,virginia beach va,,,unresolved,no deterministic exact-code or exact-title match,
395195,"Visalia, CA",CA,msa,visalia ca,47300,"Visalia, CA",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395196,"Wabash, IN",IN,msa,wabash in,47340,"Wabash, IN",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395197,"Waco, TX",TX,msa,waco tx,47380,"Waco, TX",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395198,"Wahpeton, ND",ND,msa,wahpeton nd,,,unresolved,no deterministic exact-code or exact-title match,
395199,"Walla Walla, WA",WA,msa,walla walla wa,47460,"Walla Walla, WA",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395201,"Wapakoneta, OH",OH,msa,wapakoneta oh,47540,"Wapakoneta, OH",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395202,"Warner Robins, GA",GA,msa,warner robins ga,47580,"Warner Robins, GA",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395203,"Warren, PA",PA,msa,warren pa,47620,"Warren, PA",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395204,"Warrensburg, MO",MO,msa,warrensburg mo,47660,"Warrensburg, MO",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395205,"Warsaw, IN",IN,msa,warsaw in,47700,"Warsaw, IN",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395206,"Washington Court House, OH",OH,msa,washington court house oh,47920,"Washington Court House, OH",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395209,"Washington, DC",VA,msa,washington dc,,,unresolved,no deterministic exact-code or exact-title match,
395207,"Washington, IN",IN,msa,washington in,47780,"Washington, IN",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395208,"Washington, NC",NC,msa,washington nc,47820,"Washington, NC",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395210,"Waterloo, IA",IA,msa,waterloo ia,,,unresolved,no deterministic exact-code or exact-title match,
395213,"Watertown, NY",NY,msa,watertown ny,,,unresolved,no deterministic exact-code or exact-title match,
395211,"Watertown, SD",SD,msa,watertown sd,47980,"Watertown, SD",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395212,"Watertown, WI",WI,msa,watertown wi,,,unresolved,no deterministic exact-code or exact-title match,
395214,"Wauchula, FL",FL,msa,wauchula fl,,,unresolved,no deterministic exact-code or exact-title match,
395215,"Wausau, WI",WI,msa,wausau wi,48140,"Wausau, WI",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395216,"Waycross, GA",GA,msa,waycross ga,48180,"Waycross, GA",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
753926,"Weatherford, OK",OK,msa,weatherford ok,48220,"Weatherford, OK",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395217,"Weirton, WV",OH,msa,weirton wv,,,unresolved,no deterministic exact-code or exact-title match,
395218,"Wenatchee, WA",WA,msa,wenatchee wa,48300,"Wenatchee, WA",historical_or_retired_cbsa,observed in BPS/BLS but not current 2023 CBSA title,legacy_source_title_exact
395219,"West Plains, MO",MO,msa,west plains mo,48460,"West Plains, MO",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395221,"Wheeling, WV",OH,msa,wheeling wv,,,unresolved,no deterministic exact-code or exact-title match,
395222,"Whitewater, WI",WI,msa,whitewater wi,,,unresolved,no deterministic exact-code or exact-title match,
395223,"Wichita Falls, TX",TX,msa,wichita falls tx,48660,"Wichita Falls, TX",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395224,"Wichita, KS",KS,msa,wichita ks,48620,"Wichita, KS",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395225,"Williamsport, PA",PA,msa,williamsport pa,48700,"Williamsport, PA",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395227,"Williston, ND",ND,msa,williston nd,48780,"Williston, ND",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395228,"Willmar, MN",MN,msa,willmar mn,48820,"Willmar, MN",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395229,"Wilmington, NC",NC,msa,wilmington nc,48900,"Wilmington, NC",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395230,"Wilmington, OH",OH,msa,wilmington oh,48940,"Wilmington, OH",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395231,"Wilson, NC",NC,msa,wilson nc,48980,"Wilson, NC",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395232,"Winchester, VA",VA,msa,winchester va,,,unresolved,no deterministic exact-code or exact-title match,
753927,"Winnemucca, NV",NV,msa,winnemucca nv,49080,"Winnemucca, NV",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395234,"Winona, MN",MN,msa,winona mn,49100,"Winona, MN",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395235,"Winston, NC",NC,msa,winston nc,,,unresolved,no deterministic exact-code or exact-title match,
753928,"Wisconsin Rapids, WI",WI,msa,wisconsin rapids wi,,,unresolved,no deterministic exact-code or exact-title match,
395236,"Woodward, OK",OK,msa,woodward ok,49260,"Woodward, OK",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395238,"Worcester, MA",MA,msa,worcester ma,49340,"Worcester, MA",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395239,"Worthington, MN",MN,msa,worthington mn,49380,"Worthington, MN",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395240,"Yakima, WA",WA,msa,yakima wa,49420,"Yakima, WA",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395241,"Yankton, SD",SD,msa,yankton sd,49460,"Yankton, SD",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395244,"York, PA",PA,msa,york pa,,,unresolved,no deterministic exact-code or exact-title match,
395245,"Youngstown, OH",OH,msa,youngstown oh,,,unresolved,no deterministic exact-code or exact-title match,
395246,"Yuba City, CA",CA,msa,yuba city ca,49700,"Yuba City, CA",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395247,"Yuma, AZ",AZ,msa,yuma az,49740,"Yuma, AZ",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395248,"Zanesville, OH",OH,msa,zanesville oh,49780,"Zanesville, OH",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
753929,"Zapata, TX",TX,msa,zapata tx,49820,"Zapata, TX",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
