cbsa_code,cbsa_name,metro_micro_type,county_fips,county_name,state_name
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,11001,District of Columbia,District of Columbia
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,24017,Charles County,Maryland
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,24033,Prince George's County,Maryland
47930,"Waterbury-Shelton, CT",Metropolitan Statistical Area,09140,Naugatuck Valley Planning Region,Connecticut
47940,"Waterloo-Cedar Falls, IA",Metropolitan Statistical Area,19013,Black Hawk County,Iowa
47940,"Waterloo-Cedar Falls, IA",Metropolitan Statistical Area,19017,Bremer County,Iowa
47940,"Waterloo-Cedar Falls, IA",Metropolitan Statistical Area,19075,Grundy County,Iowa
48060,"Watertown-Fort Drum, NY",Metropolitan Statistical Area,36045,Jefferson County,New York
48140,"Wausau, WI",Metropolitan Statistical Area,55073,Marathon County,Wisconsin
48260,"Weirton-Steubenville, WV-OH",Metropolitan Statistical Area,39081,Jefferson County,Ohio
48260,"Weirton-Steubenville, WV-OH",Metropolitan Statistical Area,54009,Brooke County,West Virginia
48260,"Weirton-Steubenville, WV-OH",Metropolitan Statistical Area,54029,Hancock County,West Virginia
48300,"Wenatchee-East Wenatchee, WA",Metropolitan Statistical Area,53007,Chelan County,Washington
48300,"Wenatchee-East Wenatchee, WA",Metropolitan Statistical Area,53017,Douglas County,Washington
48540,"Wheeling, WV-OH",Metropolitan Statistical Area,39013,Belmont County,Ohio
48540,"Wheeling, WV-OH",Metropolitan Statistical Area,54051,Marshall County,West Virginia
48540,"Wheeling, WV-OH",Metropolitan Statistical Area,54069,Ohio County,West Virginia
48620,"Wichita, KS",Metropolitan Statistical Area,20015,Butler County,Kansas
48620,"Wichita, KS",Metropolitan Statistical Area,20079,Harvey County,Kansas
48620,"Wichita, KS",Metropolitan Statistical Area,20173,Sedgwick County,Kansas
48620,"Wichita, KS",Metropolitan Statistical Area,20191,Sumner County,Kansas
48660,"Wichita Falls, TX",Metropolitan Statistical Area,48009,Archer County,Texas
48660,"Wichita Falls, TX",Metropolitan Statistical Area,48077,Clay County,Texas
48660,"Wichita Falls, TX",Metropolitan Statistical Area,48485,Wichita County,Texas
48680,"Wildwood-The Villages, FL",Metropolitan Statistical Area,12119,Sumter County,Florida
48700,"Williamsport, PA",Metropolitan Statistical Area,42081,Lycoming County,Pennsylvania
48900,"Wilmington, NC",Metropolitan Statistical Area,37019,Brunswick County,North Carolina
48900,"Wilmington, NC",Metropolitan Statistical Area,37129,New Hanover County,North Carolina
48900,"Wilmington, NC",Metropolitan Statistical Area,37141,Pender County,North Carolina
49020,"Winchester, VA-WV",Metropolitan Statistical Area,51069,Frederick County,Virginia
49020,"Winchester, VA-WV",Metropolitan Statistical Area,51840,Winchester city,Virginia
49020,"Winchester, VA-WV",Metropolitan Statistical Area,54027,Hampshire County,West Virginia
49180,"Winston-Salem, NC",Metropolitan Statistical Area,37057,Davidson County,North Carolina
49180,"Winston-Salem, NC",Metropolitan Statistical Area,37059,Davie County,North Carolina
49180,"Winston-Salem, NC",Metropolitan Statistical Area,37067,Forsyth County,North Carolina
49180,"Winston-Salem, NC",Metropolitan Statistical Area,37169,Stokes County,North Carolina
49180,"Winston-Salem, NC",Metropolitan Statistical Area,37197,Yadkin County,North Carolina
49340,"Worcester, MA",Metropolitan Statistical Area,25027,Worcester County,Massachusetts
49420,"Yakima, WA",Metropolitan Statistical Area,53077,Yakima County,Washington
49620,"York-Hanover, PA",Metropolitan Statistical Area,42133,York County,Pennsylvania
49660,"Youngstown-Warren, OH",Metropolitan Statistical Area,39099,Mahoning County,Ohio
49660,"Youngstown-Warren, OH",Metropolitan Statistical Area,39155,Trumbull County,Ohio
49700,"Yuba City, CA",Metropolitan Statistical Area,06101,Sutter County,California
49700,"Yuba City, CA",Metropolitan Statistical Area,06115,Yuba County,California
49740,"Yuma, AZ",Metropolitan Statistical Area,04027,Yuma County,Arizona
